act,scene,character,dialogue,line_number
Act II,Scene II,Westmoreland,"As if allegiance in their bosoms sat,",615
Act II,Scene II,Westmoreland,Crowned with faith and constant loyalty.,616
Act II,Scene II,Bedford,"The king hath note of all that they intend,",617
Act II,Scene II,Bedford,By interception which they dream not of.,618
Act II,Scene II,Exeter,"Nay, but the man that was his bedfellow,",619
Act II,Scene II,Exeter,"Whom he hath dull'd and cloy'd with gracious favours,",620
Act II,Scene II,Exeter,"That he should, for a foreign purse, so sell",621
Act II,Scene II,Exeter,His sovereign's life to death and treachery.,622
Act II,Scene II,[stage direction],"Trumpets sound. Enter KING HENRY V, SCROOP, CAMBRIDGE, GREY, and Attendants",NA
Act II,Scene II,King Henry V,"Now sits the wind fair, and we will aboard.",623
Act II,Scene II,King Henry V,"My Lord of Cambridge, and my kind Lord of Masham,",624
Act II,Scene II,King Henry V,"And you, my gentle knight, give me your thoughts:",625
Act II,Scene II,King Henry V,Think you not that the powers we bear with us,626
Act II,Scene II,King Henry V,"Will cut their passage through the force of France,",627
Act II,Scene II,King Henry V,Doing the execution and the act,628
Act II,Scene II,King Henry V,For which we have in head assembled them?,629
Act II,Scene II,Scroop,"No doubt, my liege, if each man do his best.",630
Act II,Scene II,King Henry V,I doubt not that; since we are well persuaded,631
Act II,Scene II,King Henry V,We carry not a heart with us from hence,632
Act II,Scene II,King Henry V,"That grows not in a fair consent with ours,",633
Act II,Scene II,King Henry V,Nor leave not one behind that doth not wish,634
Act II,Scene II,King Henry V,Success and conquest to attend on us.,635
Act II,Scene II,Cambridge,Never was monarch better fear'd and loved,636
Act II,Scene II,Cambridge,"Than is your majesty: there's not, I think, a subject",637
Act II,Scene II,Cambridge,That sits in heart-grief and uneasiness,638
Act II,Scene II,Cambridge,Under the sweet shade of your government.,639
Act II,Scene II,Grey,True: those that were your father's enemies,640
Act II,Scene II,Grey,Have steep'd their galls in honey and do serve you,641
Act II,Scene II,Grey,With hearts create of duty and of zeal.,642
Act II,Scene II,King Henry V,We therefore have great cause of thankfulness;,643
Act II,Scene II,King Henry V,"And shall forget the office of our hand,",644
Act II,Scene II,King Henry V,Sooner than quittance of desert and merit,645
Act II,Scene II,King Henry V,According to the weight and worthiness.,646
Act II,Scene II,Scroop,"So service shall with steeled sinews toil,",647
Act II,Scene II,Scroop,"And labour shall refresh itself with hope,",648
Act II,Scene II,Scroop,To do your grace incessant services.,649
Act II,Scene II,King Henry V,"We judge no less. Uncle of Exeter,",650
Act II,Scene II,King Henry V,"Enlarge the man committed yesterday,",651
Act II,Scene II,King Henry V,That rail'd against our person: we consider,652
Act II,Scene II,King Henry V,it was excess of wine that set him on;,653
Act II,Scene II,King Henry V,And on his more advice we pardon him.,654
Act II,Scene II,Scroop,"That's mercy, but too much security:",655
Act II,Scene II,Scroop,"Let him be punish'd, sovereign, lest example",656
Act II,Scene II,Scroop,"Breed, by his sufferance, more of such a kind.",657
Act II,Scene II,King Henry V,"O, let us yet be merciful.",658
Act II,Scene II,Cambridge,"So may your highness, and yet punish too.",659
Act II,Scene II,Grey,"Sir,",660
Act II,Scene II,Grey,"You show great mercy, if you give him life,",661
Act II,Scene II,Grey,After the taste of much correction.,662
Act II,Scene II,King Henry V,"Alas, your too much love and care of me",663
Act II,Scene II,King Henry V,Are heavy orisons 'gainst this poor wretch!,664
Act II,Scene II,King Henry V,"If little faults, proceeding on distemper,",665
Act II,Scene II,King Henry V,"Shall not be wink'd at, how shall we stretch our eye",666
Act II,Scene II,King Henry V,"When capital crimes, chew'd, swallow'd and digested,",667
Act II,Scene II,King Henry V,"Appear before us? We'll yet enlarge that man,",668
Act II,Scene II,King Henry V,"Though Cambridge, Scroop and Grey, in their dear care",669
Act II,Scene II,King Henry V,"And tender preservation of our person,",670
Act II,Scene II,King Henry V,Would have him punished. And now to our French causes:,671
Act II,Scene II,King Henry V,Who are the late commissioners?,672
Act II,Scene II,Cambridge,"I one, my lord:",673
Act II,Scene II,Cambridge,Your highness bade me ask for it to-day.,674
Act II,Scene II,Scroop,"So did you me, my liege.",675
Act II,Scene II,Grey,"And I, my royal sovereign.",676
Act II,Scene II,King Henry V,"Then, Richard Earl of Cambridge, there is yours;",677
Act II,Scene II,King Henry V,"There yours, Lord Scroop of Masham; and, sir knight,",678
Act II,Scene II,King Henry V,"Grey of Northumberland, this same is yours:",679
Act II,Scene II,King Henry V,"Read them; and know, I know your worthiness.",680
Act II,Scene II,King Henry V,"My Lord of Westmoreland, and uncle Exeter,",681
Act II,Scene II,King Henry V,"We will aboard to night. Why, how now, gentlemen!",682
Act II,Scene II,King Henry V,What see you in those papers that you lose,683
Act II,Scene II,King Henry V,"So much complexion? Look ye, how they change!",684
Act II,Scene II,King Henry V,"Their cheeks are paper. Why, what read you there",685
Act II,Scene II,King Henry V,That hath so cowarded and chased your blood,686
Act II,Scene II,King Henry V,Out of appearance?,687
Act II,Scene II,Cambridge,I do confess my fault;,688
